manifest_id,task_type,domain,value_head,seed,stage,status,teacher,source_checkpoint_ref,source_training_job_id,snapshot_epoch,analysis_roles,training_state,training_log
preserve3-term-zenotravel-on-923500475-a0p3-policy-e0060,policy_eval,zenotravel,on,923500475,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:54:11.019866/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921568-5194f74/snapshots/snapshot_60_1.0000",20755778,60,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755778_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A0p3_src20523084.txt
preserve3-term-zenotravel-on-923500475-a0p3-policy-e0065,policy_eval,zenotravel,on,923500475,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:54:11.019866/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921568-5194f74/snapshots/snapshot_65_1.0000",20755778,65,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755778_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A0p3_src20523084.txt
preserve3-term-zenotravel-on-923500475-a0p3-policy-e0070,policy_eval,zenotravel,on,923500475,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:54:11.019866/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921568-5194f74/snapshots/snapshot_70_1.0000",20755778,70,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755778_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A0p3_src20523084.txt
preserve3-term-zenotravel-on-923500475-a0p3-policy-e0075,policy_eval,zenotravel,on,923500475,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:54:11.019866/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921568-5194f74/snapshots/snapshot_75_1.0000",20755778,75,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755778_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A0p3_src20523084.txt
preserve3-term-zenotravel-on-923500475-a0p3-policy-e0080,policy_eval,zenotravel,on,923500475,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:54:11.019866/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921568-5194f74/snapshots/snapshot_80_1.0000",20755778,80,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755778_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A0p3_src20523084.txt
preserve3-term-zenotravel-on-923500475-a0p3-policy-e0085,policy_eval,zenotravel,on,923500475,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:54:11.019866/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921568-5194f74/snapshots/snapshot_85_1.0000",20755778,85,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755778_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A0p3_src20523084.txt
preserve3-term-zenotravel-on-923500475-a0p3-policy-e0090,policy_eval,zenotravel,on,923500475,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:54:11.019866/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921568-5194f74/snapshots/snapshot_90_1.0000",20755778,90,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755778_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A0p3_src20523084.txt
preserve3-term-zenotravel-on-923500475-a0p3-policy-e0095,policy_eval,zenotravel,on,923500475,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:54:11.019866/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921568-5194f74/snapshots/snapshot_95_1.0000",20755778,95,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755778_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A0p3_src20523084.txt
preserve3-term-zenotravel-on-923500475-a0p3-policy-e0099,policy_eval,zenotravel,on,923500475,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:54:11.019866/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921568-5194f74/snapshots/snapshot_99_1.0000",20755778,99,preserve3_term_zenotravel_on_learning_curve;preserve3_term_zenotravel_on_final_policy,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755778_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A0p3_src20523084.txt
preserve3-term-zenotravel-on-1073581256-a0p3-policy-e0000,policy_eval,zenotravel,on,1073581256,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:53:39.564812/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921567-1247c09/snapshots/snapshot_0_1.0000",20755779,0,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755779_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1073581256_K0_P3TERMS2A0p3_src20523072.txt
preserve3-term-zenotravel-on-1073581256-a0p3-policy-e0005,policy_eval,zenotravel,on,1073581256,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:53:39.564812/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921567-1247c09/snapshots/snapshot_5_1.0000",20755779,5,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755779_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1073581256_K0_P3TERMS2A0p3_src20523072.txt
preserve3-term-zenotravel-on-1073581256-a0p3-policy-e0009,policy_eval,zenotravel,on,1073581256,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:53:39.564812/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921567-1247c09/snapshots/snapshot_9_1.0000",20755779,9,preserve3_term_zenotravel_on_learning_curve;preserve3_term_zenotravel_on_validation_selected_policy,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755779_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1073581256_K0_P3TERMS2A0p3_src20523072.txt
preserve3-term-zenotravel-on-1073581256-a0p3-policy-e0010,policy_eval,zenotravel,on,1073581256,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:53:39.564812/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921567-1247c09/snapshots/snapshot_10_1.0000",20755779,10,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755779_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1073581256_K0_P3TERMS2A0p3_src20523072.txt
preserve3-term-zenotravel-on-1073581256-a0p3-policy-e0015,policy_eval,zenotravel,on,1073581256,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:53:39.564812/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921567-1247c09/snapshots/snapshot_15_1.0000",20755779,15,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755779_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1073581256_K0_P3TERMS2A0p3_src20523072.txt
preserve3-term-zenotravel-on-1073581256-a0p3-policy-e0020,policy_eval,zenotravel,on,1073581256,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:53:39.564812/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921567-1247c09/snapshots/snapshot_20_1.0000",20755779,20,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755779_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1073581256_K0_P3TERMS2A0p3_src20523072.txt
preserve3-term-zenotravel-on-1073581256-a0p3-policy-e0025,policy_eval,zenotravel,on,1073581256,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:53:39.564812/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921567-1247c09/snapshots/snapshot_25_1.0000",20755779,25,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755779_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1073581256_K0_P3TERMS2A0p3_src20523072.txt
preserve3-term-zenotravel-on-1073581256-a0p3-policy-e0030,policy_eval,zenotravel,on,1073581256,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:53:39.564812/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921567-1247c09/snapshots/snapshot_30_1.0000",20755779,30,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755779_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1073581256_K0_P3TERMS2A0p3_src20523072.txt
preserve3-term-zenotravel-on-1073581256-a0p3-policy-e0035,policy_eval,zenotravel,on,1073581256,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:53:39.564812/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921567-1247c09/snapshots/snapshot_35_1.0000",20755779,35,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755779_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1073581256_K0_P3TERMS2A0p3_src20523072.txt
preserve3-term-zenotravel-on-1073581256-a0p3-policy-e0040,policy_eval,zenotravel,on,1073581256,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:53:39.564812/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921567-1247c09/snapshots/snapshot_40_1.0000",20755779,40,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755779_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1073581256_K0_P3TERMS2A0p3_src20523072.txt
preserve3-term-zenotravel-on-1073581256-a0p3-policy-e0045,policy_eval,zenotravel,on,1073581256,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:53:39.564812/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921567-1247c09/snapshots/snapshot_45_1.0000",20755779,45,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755779_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1073581256_K0_P3TERMS2A0p3_src20523072.txt
preserve3-term-zenotravel-on-1073581256-a0p3-policy-e0050,policy_eval,zenotravel,on,1073581256,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:53:39.564812/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921567-1247c09/snapshots/snapshot_50_1.0000",20755779,50,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755779_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1073581256_K0_P3TERMS2A0p3_src20523072.txt
preserve3-term-zenotravel-on-1073581256-a0p3-policy-e0055,policy_eval,zenotravel,on,1073581256,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:53:39.564812/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921567-1247c09/snapshots/snapshot_55_1.0000",20755779,55,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755779_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1073581256_K0_P3TERMS2A0p3_src20523072.txt
preserve3-term-zenotravel-on-1073581256-a0p3-policy-e0060,policy_eval,zenotravel,on,1073581256,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:53:39.564812/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921567-1247c09/snapshots/snapshot_60_1.0000",20755779,60,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755779_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1073581256_K0_P3TERMS2A0p3_src20523072.txt
preserve3-term-zenotravel-on-1073581256-a0p3-policy-e0065,policy_eval,zenotravel,on,1073581256,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:53:39.564812/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921567-1247c09/snapshots/snapshot_65_1.0000",20755779,65,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755779_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1073581256_K0_P3TERMS2A0p3_src20523072.txt
preserve3-term-zenotravel-on-1073581256-a0p3-policy-e0070,policy_eval,zenotravel,on,1073581256,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:53:39.564812/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921567-1247c09/snapshots/snapshot_70_1.0000",20755779,70,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755779_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1073581256_K0_P3TERMS2A0p3_src20523072.txt
preserve3-term-zenotravel-on-1073581256-a0p3-policy-e0075,policy_eval,zenotravel,on,1073581256,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:53:39.564812/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921567-1247c09/snapshots/snapshot_75_1.0000",20755779,75,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755779_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1073581256_K0_P3TERMS2A0p3_src20523072.txt
preserve3-term-zenotravel-on-1073581256-a0p3-policy-e0080,policy_eval,zenotravel,on,1073581256,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:53:39.564812/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921567-1247c09/snapshots/snapshot_80_1.0000",20755779,80,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755779_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1073581256_K0_P3TERMS2A0p3_src20523072.txt
preserve3-term-zenotravel-on-1073581256-a0p3-policy-e0085,policy_eval,zenotravel,on,1073581256,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:53:39.564812/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921567-1247c09/snapshots/snapshot_85_1.0000",20755779,85,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755779_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1073581256_K0_P3TERMS2A0p3_src20523072.txt
preserve3-term-zenotravel-on-1073581256-a0p3-policy-e0090,policy_eval,zenotravel,on,1073581256,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:53:39.564812/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921567-1247c09/snapshots/snapshot_90_1.0000",20755779,90,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755779_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1073581256_K0_P3TERMS2A0p3_src20523072.txt
preserve3-term-zenotravel-on-1073581256-a0p3-policy-e0095,policy_eval,zenotravel,on,1073581256,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:53:39.564812/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921567-1247c09/snapshots/snapshot_95_1.0000",20755779,95,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755779_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1073581256_K0_P3TERMS2A0p3_src20523072.txt
preserve3-term-zenotravel-on-1073581256-a0p3-policy-e0099,policy_eval,zenotravel,on,1073581256,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T22:53:39.564812/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921567-1247c09/snapshots/snapshot_99_1.0000",20755779,99,preserve3_term_zenotravel_on_learning_curve;preserve3_term_zenotravel_on_final_policy,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755779_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1073581256_K0_P3TERMS2A0p3_src20523072.txt
preserve3-term-zenotravel-on-1239739722-a0p3-policy-e0000,policy_eval,zenotravel,on,1239739722,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T23:05:04.749474/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921579-7d9a779/snapshots/snapshot_0_1.0000",20755780,0,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755780_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1239739722_K0_P3TERMS2A0p3_src20523074.txt
preserve3-term-zenotravel-on-1239739722-a0p3-policy-e0005,policy_eval,zenotravel,on,1239739722,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T23:05:04.749474/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921579-7d9a779/snapshots/snapshot_5_1.0000",20755780,5,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755780_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1239739722_K0_P3TERMS2A0p3_src20523074.txt
preserve3-term-zenotravel-on-1239739722-a0p3-policy-e0010,policy_eval,zenotravel,on,1239739722,stage2,ready,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture_2.zenotravel_mcts-2026-08-31T23:05:04.749474/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04921579-7d9a779/snapshots/snapshot_10_1.0000",20755780,10,preserve3_term_zenotravel_on_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_zenotravel_stage2/20755780_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1239739722_K0_P3TERMS2A0p3_src20523074.txt
